iter	Logloss
0	0.5059733833
1	0.4213151966
2	0.3671831354
3	0.3360449317
4	0.3109122465
5	0.2975472002
6	0.2847406555
7	0.2700595456
8	0.2595837696
9	0.2527736837
10	0.246673805
11	0.2411917657
12	0.2355561276
13	0.2310611478
14	0.2265218417
15	0.2205010048
16	0.2165301031
17	0.2132359657
18	0.2090008895
19	0.2064328374
20	0.2028243703
21	0.1999575563
22	0.1956790242
23	0.1937782308
24	0.1913423914
25	0.1874348294
26	0.1839563758
27	0.1812291822
28	0.1781702913
29	0.1753852624
30	0.1739550797
31	0.1704545439
32	0.168570136
33	0.1656024581
34	0.162209394
35	0.1596856714
36	0.157640031
37	0.155635397
38	0.1538371708
39	0.1514975277
40	0.1493098517
41	0.1471728766
42	0.1452445949
43	0.1436463885
44	0.1416133326
45	0.1398321198
46	0.1379107813
47	0.1363208614
48	0.134780683
49	0.133126264
50	0.1315705683
51	0.1304451497
52	0.1291554748
53	0.127176848
54	0.1240786089
55	0.122159022
56	0.1204722009
57	0.1190551106
58	0.1177346658
59	0.1169177513
60	0.1152160486
61	0.1138495964
62	0.1123609011
63	0.1110889391
64	0.110187123
65	0.1096075135
66	0.1079279564
67	0.1061335872
68	0.1041005504
69	0.1025853319
70	0.1009174336
71	0.1000984392
72	0.09898883808
73	0.09779648753
74	0.0966935722
75	0.09560830858
76	0.09464315107
77	0.09389132158
78	0.09280321574
79	0.09189518277
80	0.09025817623
81	0.08949689817
82	0.08891613431
83	0.08783406076
84	0.08694209949
85	0.08619662235
86	0.08495496996
87	0.08412228432
88	0.08302870232
89	0.0822990203
90	0.08162706599
91	0.08088092116
92	0.08043081515
93	0.07956675813
94	0.07850472853
95	0.07689141662
96	0.07527271263
97	0.07456984602
98	0.07362886029
99	0.07322627363
100	0.07239134711
101	0.07173716243
102	0.0705008999
103	0.06954090096
104	0.06882739903
105	0.06785361922
106	0.06726707522
107	0.06656947982
108	0.06575806476
109	0.06500998143
110	0.0645882693
111	0.06399536576
112	0.06343952025
113	0.06287600638
114	0.06213303032
115	0.06140510657
116	0.06088180684
117	0.06036000083
118	0.05968726826
119	0.05890340811
120	0.05781973274
121	0.05732879986
122	0.05676682597
123	0.0560964518
124	0.05558776984
125	0.05481921493
126	0.05415813668
127	0.05365050396
128	0.05317060483
129	0.05282973901
130	0.05234529755
131	0.05183123756
132	0.05157050401
133	0.05124210477
134	0.05054649817
135	0.04985099405
136	0.04931138785
137	0.04903814403
138	0.04855311608
139	0.04802206606
140	0.04751004831
141	0.04722033334
142	0.04677158948
143	0.0465232041
144	0.04591570297
145	0.04532722684
146	0.04479262879
147	0.04442128547
148	0.04420704768
149	0.04393900287
150	0.04344622359
151	0.0428473079
152	0.0422263127
153	0.0416424292
154	0.04117605636
155	0.04084761008
156	0.04055607675
157	0.04032240955
158	0.0398760205
159	0.03949066149
160	0.03914284159
161	0.03865188988
162	0.03831749694
163	0.03794121489
164	0.03771849907
165	0.03751574296
166	0.03729228719
167	0.0367733099
168	0.03645279292
169	0.03610681198
170	0.03572709793
171	0.03546139654
172	0.0352242346
173	0.03486704431
174	0.0346394309
175	0.0343273197
176	0.03392635993
177	0.03371852035
178	0.03346024154
179	0.03331635877
180	0.03302739326
181	0.03277033704
182	0.03255305459
183	0.03228676353
184	0.03199157933
185	0.03179758027
186	0.03157131815
187	0.03131215964
188	0.03115393114
189	0.03089642424
190	0.03060984618
191	0.03035267452
192	0.03014952307
193	0.02991343519
194	0.02978825691
195	0.02948821228
196	0.02929061833
197	0.02905324173
198	0.02873329436
199	0.02859556737
200	0.02837610238
201	0.02812387118
202	0.02780184909
203	0.02757753433
204	0.02728289749
205	0.02700506534
206	0.02676442105
207	0.02658806479
208	0.02623751446
209	0.02608786672
210	0.02595726243
211	0.02573397151
212	0.02560736889
213	0.02544818259
214	0.02526990544
215	0.02505721387
216	0.02475167156
217	0.02441043599
218	0.02431277971
219	0.02413668454
220	0.02396676242
221	0.02380828034
222	0.02362873718
223	0.02352533149
224	0.02338919796
225	0.02326654855
226	0.02312195841
227	0.02294184973
228	0.02281102811
229	0.02265739049
230	0.02253939614
231	0.02244663462
232	0.02228842036
233	0.02219010247
234	0.02200997824
235	0.02182769759
236	0.02175881877
237	0.02148717142
238	0.02132480812
239	0.02116574473
240	0.02108268907
241	0.0209126384
242	0.02076937255
243	0.02061859453
244	0.0205429058
245	0.02038879679
246	0.0202713346
247	0.02010644466
248	0.01995113608
249	0.01983371849
250	0.01974487857
251	0.01961244191
252	0.01937738236
253	0.01918114875
254	0.01904190353
255	0.01888019446
256	0.01879134216
257	0.01871165343
258	0.01860085053
259	0.01850790104
260	0.01842166946
261	0.01829658152
262	0.0182498897
263	0.0181873594
264	0.01807175788
265	0.0179505353
266	0.01782342063
267	0.01773255941
268	0.01759259289
269	0.01749311888
270	0.01734509094
271	0.01724296198
272	0.01716742357
273	0.01708019851
274	0.01694333858
275	0.01684945281
276	0.01676880058
277	0.01664448605
278	0.01656733382
279	0.01646854237
280	0.01639543265
281	0.01635119378
282	0.01624057872
283	0.01612742094
284	0.01604607743
285	0.01600174177
286	0.01592951557
287	0.01589810205
288	0.0158079293
289	0.01572001101
290	0.01566345854
291	0.01557108959
292	0.01549829626
293	0.0154293233
294	0.0153473194
295	0.01517329868
296	0.01511477836
297	0.01504342588
298	0.01488772392
299	0.01480187101
