iter	Logloss
0	0.4634839657
1	0.3196500709
2	0.2659768062
3	0.2322060594
4	0.2095420487
5	0.1835013991
6	0.1662643531
7	0.1473470171
8	0.13560094
9	0.1235162037
10	0.1136171945
11	0.1045265314
12	0.09832156639
13	0.08895967347
14	0.08437726634
15	0.07914348796
16	0.0771513067
17	0.07143259612
18	0.06755670405
19	0.06441683328
20	0.0613940456
21	0.05858017619
22	0.05602438739
23	0.05080136959
24	0.04876045929
25	0.04589032242
26	0.04366963003
27	0.04174581464
28	0.03797528515
29	0.03650511033
30	0.03569628593
31	0.03309511735
32	0.03131623743
33	0.02949685033
34	0.02805254465
35	0.02784517839
36	0.02638890495
37	0.02588193654
38	0.02428544301
39	0.0235872153
40	0.02278312921
41	0.02243740544
42	0.02188006603
43	0.0209095417
44	0.01923544965
45	0.0183403597
46	0.01766615855
47	0.01673350348
48	0.01610380954
49	0.01547985687
50	0.01494347967
51	0.01463610296
52	0.01397573939
53	0.01368120453
54	0.0134865497
55	0.01333073056
56	0.01322318625
57	0.01258510179
58	0.01222298347
59	0.01210165207
60	0.01173369398
61	0.01141982203
62	0.01118129609
63	0.01087701244
64	0.01054096089
65	0.01036405316
66	0.01017142429
67	0.01004508068
68	0.00980570423
69	0.009679208596
70	0.009484843839
71	0.009344803465
72	0.009095766236
73	0.009040747068
74	0.008651716555
75	0.008358663671
76	0.008087371678
77	0.007835901105
78	0.007767587761
79	0.007586707418
80	0.007416501881
81	0.007232188541
82	0.007060781978
83	0.006875783926
84	0.006723154927
85	0.006567749831
86	0.006424390197
87	0.006247355632
88	0.006132103193
89	0.005974140534
90	0.005873688119
91	0.005767671884
92	0.005670155465
93	0.005598494007
94	0.005517131811
95	0.005363275351
96	0.00530169213
97	0.005212838397
98	0.0051240159
99	0.005057871324
100	0.004956685993
101	0.004888496961
102	0.004785598943
103	0.004697935092
104	0.004610543218
105	0.004492966601
106	0.004492947777
107	0.004414113899
108	0.004367316164
109	0.004311951721
110	0.004242818737
111	0.004198955163
112	0.004136946839
113	0.004136947934
114	0.004136947934
115	0.0040855519
116	0.004025120504
117	0.004025060433
118	0.003982126375
119	0.003942182265
120	0.003877093048
121	0.003793846308
122	0.003763162484
123	0.003721044879
124	0.003665147438
125	0.003665131352
126	0.003597637719
127	0.003597585427
128	0.003597542273
129	0.003597496344
130	0.003522337249
131	0.003451560519
132	0.003451562343
133	0.003451463935
134	0.003451419511
135	0.003393502882
136	0.003342600486
137	0.003342478423
138	0.003295180879
139	0.003295026201
140	0.003294893498
141	0.003294875064
142	0.003294844615
143	0.00329480861
144	0.003269749463
145	0.003269754123
146	0.00322653629
147	0.003226518858
148	0.003226484332
149	0.003226454923
150	0.003226212158
151	0.00318042345
152	0.003136648153
153	0.003088452704
154	0.00303405888
155	0.003034057971
156	0.003033944242
157	0.003033944242
158	0.002991598271
159	0.002940107281
160	0.002892330589
161	0.002856618146
162	0.002823448609
163	0.002823368711
164	0.002823346511
165	0.002823119548
166	0.002822582854
167	0.00277290591
168	0.002744874444
169	0.002744799855
170	0.002702791996
171	0.002702042223
172	0.002702004313
173	0.002701991444
174	0.002701930972
175	0.002701542809
176	0.002701455096
177	0.002701475961
178	0.002701435079
179	0.002701445829
180	0.002701340785
181	0.002663186937
182	0.002663189828
183	0.002663174314
184	0.002663114852
185	0.002663045715
186	0.002663057694
187	0.00266300865
188	0.002662981346
189	0.002662981346
190	0.002662973194
191	0.002662870485
192	0.002662857044
193	0.002662834272
194	0.002662799282
195	0.00262913592
196	0.002629065195
197	0.002628976238
198	0.002628904513
199	0.002628877637
200	0.002628877637
201	0.002628846527
202	0.002628807885
203	0.002628794085
204	0.002628794085
205	0.002628469902
206	0.002628402032
207	0.00262832687
208	0.002628280219
209	0.002624928879
210	0.002608111144
211	0.002608130023
212	0.00260808643
213	0.002608017742
214	0.002608017742
215	0.002608027296
216	0.002607984326
217	0.002607984326
218	0.002607983949
219	0.00260796677
220	0.002607937505
221	0.002607886501
222	0.002607732389
223	0.002607660707
224	0.002560307992
225	0.002560249359
226	0.002560236359
227	0.002560153518
228	0.002543975507
229	0.002543977805
230	0.002543989374
231	0.002543879386
232	0.002543510611
233	0.002543471527
234	0.002543439881
235	0.002543338378
236	0.002542792687
237	0.002542753164
238	0.002515408847
239	0.002515404783
240	0.002515366516
241	0.00251532235
242	0.002515292973
243	0.00251525399
244	0.002491516729
245	0.002491507164
246	0.002491405494
247	0.002491328461
248	0.002491307745
249	0.002491217024
250	0.002491160179
251	0.002491129481
252	0.002491118257
253	0.002491083916
254	0.002491052268
255	0.002491014406
256	0.002462540323
257	0.002462557069
258	0.002462557069
259	0.002462539319
260	0.002462515596
261	0.002462416349
262	0.002462417434
263	0.002462272405
264	0.002437320306
265	0.002436774229
266	0.002436744656
267	0.002436743393
268	0.002412139115
269	0.002412112505
270	0.002412130574
271	0.002411582429
272	0.00241156787
273	0.002411040059
274	0.002410965578
275	0.002410941718
276	0.002410726022
277	0.002410706247
278	0.002402784214
279	0.002402676867
280	0.002402646197
281	0.002402581932
282	0.002402546556
283	0.00240246054
284	0.002402442987
285	0.002402391691
286	0.002377578552
287	0.002377483064
288	0.002377483064
289	0.002377459584
290	0.002377366736
291	0.002377304931
292	0.002377288904
293	0.002377272482
294	0.002377306065
295	0.002372885374
296	0.002372839721
297	0.002372761697
298	0.002372761697
299	0.002372669793
300	0.002372677246
301	0.002372645022
302	0.002372646652
303	0.002372600627
304	0.002372567796
305	0.002372589728
306	0.002372527886
307	0.00237250003
308	0.002372393954
309	0.002372373119
310	0.002372342198
311	0.002372293468
312	0.002372240657
313	0.002372230624
314	0.002372183831
315	0.002372169918
316	0.002372154661
317	0.002372152729
318	0.002372117396
319	0.002335653309
320	0.002335653309
321	0.002335574933
322	0.00233555186
323	0.00233545957
324	0.002335466702
325	0.002335396203
326	0.002335351297
327	0.002288429453
328	0.002288429453
329	0.002288402997
330	0.002288395018
331	0.002288356654
332	0.002287952845
333	0.002287893502
334	0.002287450765
335	0.002287316026
336	0.002287316026
337	0.00228730657
338	0.00228725343
339	0.00228725343
340	0.002286848718
341	0.002286827917
342	0.002286834823
343	0.002260313439
344	0.002260227805
345	0.002260186892
346	0.002260173107
347	0.002260160301
348	0.002260110742
349	0.002260101601
350	0.002260083175
351	0.002259973315
352	0.002259946406
353	0.002259935085
354	0.002259872065
355	0.00225989855
356	0.002259828919
357	0.002259828919
358	0.002259866358
359	0.002240498847
360	0.002240468268
361	0.002216146853
362	0.00221613258
363	0.00221610949
364	0.002216099
365	0.002216102493
366	0.002216073474
367	0.002216016388
368	0.002215910236
369	0.00221591324
370	0.002215882779
371	0.002215894031
372	0.002215897165
373	0.002215804712
374	0.002215727216
375	0.002215722681
376	0.002215634298
377	0.002215593671
378	0.002215593671
379	0.002215593671
380	0.002215588412
381	0.002215596159
382	0.002215553669
383	0.002215528915
384	0.002215473146
385	0.002215458546
386	0.002215394771
387	0.002205411362
388	0.002205411362
389	0.00220538796
390	0.002205328781
391	0.002205240382
392	0.002205279905
393	0.002205209678
394	0.002205209678
395	0.002205168459
396	0.002205159279
397	0.00220512611
398	0.00220508866
399	0.002205062306
400	0.002205051698
401	0.002205016684
402	0.002205005797
403	0.002204994298
404	0.002204929153
405	0.002204921445
406	0.002204915078
407	0.002204841418
408	0.002204854354
409	0.002204824647
410	0.002204703864
411	0.002204643083
